state_key,state,day,v_type_key,daily_alloc,daily_admin,daily_shipped,population,doses_per_mil
9,Ohio,2021-09-18,2,,1043,2900,11799448,245.77
9,Ohio,2021-09-19,2,,1011,0,11799448,0.00
9,Ohio,2021-09-20,2,,232,0,11799448,0.00
9,Ohio,2021-09-21,2,,93,3100,11799448,262.72
9,Ohio,2021-09-22,2,,17,1000,11799448,84.75
9,Ohio,2021-09-23,2,,865,3700,11799448,313.57
9,Ohio,2021-09-24,2,,908,4500,11799448,381.37
9,Ohio,2021-09-25,2,,773,900,11799448,76.27
9,Ohio,2021-09-26,2,,791,0,11799448,0.00
9,Ohio,2021-09-27,2,,170,0,11799448,0.00
9,Ohio,2021-09-28,2,,133,3400,11799448,288.15
9,Ohio,2021-09-29,2,,758,4700,11799448,398.32
9,Ohio,2021-09-30,2,,635,0,11799448,0.00
9,Ohio,2021-10-01,2,,927,3700,11799448,313.57
9,Ohio,2021-10-02,2,,834,1800,11799448,152.55
9,Ohio,2021-10-03,2,,620,0,11799448,0.00
9,Ohio,2021-10-04,2,,188,0,11799448,0.00
9,Ohio,2021-10-05,2,,92,2100,11799448,177.97
9,Ohio,2021-10-06,2,,504,400,11799448,33.90
9,Ohio,2021-10-07,2,,576,3600,11799448,305.10
9,Ohio,2021-10-08,2,,751,700,11799448,59.32
9,Ohio,2021-10-09,2,,608,200,11799448,16.95
9,Ohio,2021-10-10,2,,0,0,11799448,0.00
9,Ohio,2021-10-11,2,,0,0,11799448,0.00
9,Ohio,2021-10-12,2,,286,1100,11799448,93.22
9,Ohio,2021-10-13,2,,398,4800,11799448,406.80
9,Ohio,2021-10-14,2,,672,2100,11799448,177.97
9,Ohio,2021-10-15,2,,705,1900,11799448,161.02
9,Ohio,2021-10-16,2,,1048,1800,11799448,152.55
9,Ohio,2021-10-17,2,,337,0,11799448,0.00
9,Ohio,2021-10-18,2,,173,0,11799448,0.00
9,Ohio,2021-10-19,2,,78,1800,11799448,152.55
9,Ohio,2021-10-20,2,,575,1900,11799448,161.02
9,Ohio,2021-10-21,2,,486,2300,11799448,194.92
9,Ohio,2021-10-22,2,,660,7100,11799448,601.72
9,Ohio,2021-10-23,2,,659,1200,11799448,101.70
9,Ohio,2021-10-24,2,,874,0,11799448,0.00
9,Ohio,2021-10-25,2,,323,0,11799448,0.00
9,Ohio,2021-10-26,2,,189,4100,11799448,347.47
9,Ohio,2021-10-27,2,,941,16700,11799448,1415.32
9,Ohio,2021-10-28,2,,0,0,11799448,0.00
9,Ohio,2021-10-29,2,,2970,24300,11799448,2059.42
9,Ohio,2021-10-30,2,,1776,1600,11799448,135.60
9,Ohio,2021-10-31,2,,1848,0,11799448,0.00
9,Ohio,2021-11-01,2,,855,0,11799448,0.00
9,Ohio,2021-11-02,2,,419,1600,11799448,135.60
9,Ohio,2021-11-03,2,,1548,2300,11799448,194.92
9,Ohio,2021-11-04,2,,1664,8300,11799448,703.42
9,Ohio,2021-11-05,2,,1748,4700,11799448,398.32
9,Ohio,2021-11-06,2,,1835,1600,11799448,135.60
9,Ohio,2021-11-07,2,,1924,-200,11799448,-16.95
9,Ohio,2021-11-08,2,,1017,0,11799448,0.00
9,Ohio,2021-11-09,2,,1,3700,11799448,313.57
9,Ohio,2021-11-10,2,,1667,5600,11799448,474.60
9,Ohio,2021-11-11,2,,0,0,11799448,0.00
9,Ohio,2021-11-12,2,,3359,11200,11799448,949.20
9,Ohio,2021-11-13,2,,1277,2900,11799448,245.77
9,Ohio,2021-11-14,2,,31,0,11799448,0.00
9,Ohio,2021-11-15,2,,2602,0,11799448,0.00
9,Ohio,2021-11-16,2,,404,1500,11799448,127.12
9,Ohio,2021-11-17,2,,1563,2900,11799448,245.77
9,Ohio,2021-11-18,2,,1657,4700,11799448,398.32
9,Ohio,2021-11-19,2,,1955,10600,11799448,898.35
9,Ohio,2021-11-20,2,,1792,4400,11799448,372.90
9,Ohio,2021-11-21,2,,2210,0,11799448,0.00
9,Ohio,2021-11-22,2,,961,0,11799448,0.00
9,Ohio,2021-11-23,2,,481,2300,11799448,194.92
9,Ohio,2021-11-24,2,,1690,1700,11799448,144.07
9,Ohio,2021-11-25,2,,0,0,11799448,0.00
9,Ohio,2021-11-26,2,,0,0,11799448,0.00
9,Ohio,2021-11-27,2,,0,0,11799448,0.00
9,Ohio,2021-11-28,2,,0,0,11799448,0.00
9,Ohio,2021-11-29,2,,5305,0,11799448,0.00
9,Ohio,2021-11-30,2,,360,3600,11799448,305.10
9,Ohio,2021-12-01,2,,1517,5500,11799448,466.12
9,Ohio,2021-12-02,2,,1864,4100,11799448,347.47
9,Ohio,2021-12-03,2,,2208,5000,11799448,423.75
9,Ohio,2021-12-04,2,,2037,3800,11799448,322.05
9,Ohio,2021-12-05,2,,2189,0,11799448,0.00
9,Ohio,2021-12-06,2,,874,0,11799448,0.00
9,Ohio,2021-12-07,2,,368,1700,11799448,144.07
9,Ohio,2021-12-08,2,,1613,3800,11799448,322.05
9,Ohio,2021-12-09,2,,1709,6400,11799448,542.40
10,Minnesota,2021-10-08,2,,264,900,5706494,157.72
10,Minnesota,2021-11-08,2,,468,0,5706494,0.00
10,Minnesota,2021-11-07,2,,919,-100,5706494,-17.52
10,Minnesota,2021-11-06,2,,752,800,5706494,140.19
10,Minnesota,2021-11-05,2,,1138,1300,5706494,227.81
10,Minnesota,2021-11-04,2,,3807,600,5706494,105.14
10,Minnesota,2021-11-03,2,,683,2800,5706494,490.67
10,Minnesota,2021-11-02,2,,206,300,5706494,52.57
10,Minnesota,2021-11-01,2,,838,0,5706494,0.00
10,Minnesota,2021-10-31,2,,745,0,5706494,0.00
10,Minnesota,2021-10-30,2,,1123,500,5706494,87.62
10,Minnesota,2021-10-29,2,,1238,9900,5706494,1734.87
10,Minnesota,2021-10-28,2,,0,0,5706494,0.00
10,Minnesota,2021-10-27,2,,439,3800,5706494,665.91
10,Minnesota,2021-10-26,2,,190,200,5706494,35.05
10,Minnesota,2021-10-25,2,,291,0,5706494,0.00
10,Minnesota,2021-10-24,2,,314,0,5706494,0.00
10,Minnesota,2021-10-23,2,,349,10400,5706494,1822.49
10,Minnesota,2021-10-22,2,,280,600,5706494,105.14
10,Minnesota,2021-10-21,2,,261,4100,5706494,718.48
10,Minnesota,2021-10-20,2,,230,1000,5706494,175.24
10,Minnesota,2021-10-19,2,,64,1000,5706494,175.24
10,Minnesota,2021-10-18,2,,381,0,5706494,0.00
10,Minnesota,2021-10-17,2,,440,0,5706494,0.00
10,Minnesota,2021-10-16,2,,9,1300,5706494,227.81
10,Minnesota,2021-10-15,2,,200,700,5706494,122.67
10,Minnesota,2021-10-14,2,,186,900,5706494,157.72
10,Minnesota,2021-10-13,2,,162,500,5706494,87.62
10,Minnesota,2021-10-12,2,,526,0,5706494,0.00
10,Minnesota,2021-10-11,2,,0,0,5706494,0.00
10,Minnesota,2021-10-10,2,,0,0,5706494,0.00
10,Minnesota,2021-10-09,2,,738,700,5706494,122.67
10,Minnesota,2021-11-10,2,,741,1900,5706494,332.95
10,Minnesota,2021-11-11,2,,0,200,5706494,35.05
10,Minnesota,2021-11-12,2,,1853,1100,5706494,192.76
10,Minnesota,2021-11-13,2,,0,5600,5706494,981.34
10,Minnesota,2021-11-14,2,,1682,0,5706494,0.00
10,Minnesota,2021-11-15,2,,513,900,5706494,157.72
10,Minnesota,2021-11-16,2,,230,1900,5706494,332.95
10,Minnesota,2021-11-17,2,,695,4900,5706494,858.67
10,Minnesota,2021-11-18,2,,981,3100,5706494,543.24
10,Minnesota,2021-11-19,2,,847,3600,5706494,630.86
10,Minnesota,2021-11-20,2,,881,3100,5706494,543.24
10,Minnesota,2021-11-21,2,,1402,0,5706494,0.00
10,Minnesota,2021-11-22,2,,736,900,5706494,157.72
10,Minnesota,2021-11-23,2,,322,1600,5706494,280.38
10,Minnesota,2021-11-24,2,,696,5000,5706494,876.19
10,Minnesota,2021-11-25,2,,0,0,5706494,0.00
10,Minnesota,2021-11-26,2,,0,900,5706494,157.72
10,Minnesota,2021-11-27,2,,0,0,5706494,0.00
10,Minnesota,2021-11-28,2,,0,0,5706494,0.00
10,Minnesota,2021-11-29,2,,893,0,5706494,0.00
10,Minnesota,2021-11-30,2,,1957,3000,5706494,525.72
10,Minnesota,2021-12-01,2,,769,2400,5706494,420.57
10,Minnesota,2021-12-02,2,,803,1400,5706494,245.33
10,Minnesota,2021-12-03,2,,1122,6200,5706494,1086.48
10,Minnesota,2021-12-04,2,,1478,0,5706494,0.00
10,Minnesota,2021-12-05,2,,974,0,5706494,0.00
10,Minnesota,2021-12-06,2,,455,2300,5706494,403.05
10,Minnesota,2021-12-07,2,,227,400,5706494,70.10
10,Minnesota,2021-12-08,2,,569,1500,5706494,262.86
10,Minnesota,2021-12-09,2,,715,2800,5706494,490.67
10,Minnesota,2021-11-09,2,,372,1900,5706494,332.95
10,Minnesota,2021-03-08,2,,,,5706494,
10,Minnesota,2021-03-09,2,,4575,,5706494,
10,Minnesota,2021-03-10,2,,6437,,5706494,
10,Minnesota,2021-03-11,2,,5617,,5706494,
10,Minnesota,2021-03-12,2,,3030,,5706494,
10,Minnesota,2021-03-13,2,,5559,,5706494,
10,Minnesota,2021-03-14,2,,0,,5706494,
10,Minnesota,2021-03-15,2,,4361,,5706494,
10,Minnesota,2021-03-16,2,,1837,,5706494,
10,Minnesota,2021-03-17,2,,4711,,5706494,
10,Minnesota,2021-03-18,2,,291,,5706494,
10,Minnesota,2021-03-19,2,,431,,5706494,
10,Minnesota,2021-03-20,2,,529,,5706494,
10,Minnesota,2021-03-21,2,,2093,,5706494,
10,Minnesota,2021-03-22,2,,164,,5706494,
10,Minnesota,2021-03-23,2,,344,,5706494,
10,Minnesota,2021-03-24,2,,392,,5706494,
10,Minnesota,2021-03-25,2,,1579,,5706494,
10,Minnesota,2021-03-26,2,,2186,,5706494,
10,Minnesota,2021-03-27,2,,2832,,5706494,
10,Minnesota,2021-03-28,2,,1557,,5706494,
10,Minnesota,2021-03-29,2,,1154,,5706494,
10,Minnesota,2021-03-30,2,,5734,,5706494,
10,Minnesota,2021-03-31,2,,736,,5706494,
10,Minnesota,2021-04-01,2,,4279,,5706494,
10,Minnesota,2021-04-02,2,,3078,,5706494,
10,Minnesota,2021-04-03,2,,5697,,5706494,
10,Minnesota,2021-04-04,2,,4022,,5706494,
10,Minnesota,2021-04-05,2,,6924,,5706494,
10,Minnesota,2021-04-06,2,,1554,,5706494,
10,Minnesota,2021-04-07,2,,8428,,5706494,
10,Minnesota,2021-04-08,2,,4367,,5706494,
10,Minnesota,2021-04-09,2,,8932,,5706494,
10,Minnesota,2021-04-10,2,,10658,9300,5706494,1629.72
10,Minnesota,2021-04-11,2,,23081,0,5706494,0.00
10,Minnesota,2021-04-12,2,,21419,0,5706494,0.00
10,Minnesota,2021-04-13,2,,8712,12100,5706494,2120.39
10,Minnesota,2021-04-14,2,,6631,900,5706494,157.72
10,Minnesota,2021-04-15,2,,5906,0,5706494,0.00
10,Minnesota,2021-04-16,2,,1451,0,5706494,0.00
10,Minnesota,2021-04-17,2,,362,0,5706494,0.00
10,Minnesota,2021-04-18,2,,536,0,5706494,0.00
10,Minnesota,2021-04-19,2,,2,0,5706494,0.00
10,Minnesota,2021-04-20,2,,105,0,5706494,0.00
10,Minnesota,2021-04-21,2,,100,0,5706494,0.00
10,Minnesota,2021-04-22,2,,81,0,5706494,0.00
10,Minnesota,2021-04-23,2,,56,0,5706494,0.00
10,Minnesota,2021-04-24,2,,76,0,5706494,0.00
10,Minnesota,2021-04-25,2,,45,0,5706494,0.00
10,Minnesota,2021-04-26,2,,23,0,5706494,0.00
10,Minnesota,2021-04-27,2,,7,0,5706494,0.00
10,Minnesota,2021-04-28,2,,61,300,5706494,52.57
10,Minnesota,2021-04-29,2,,240,0,5706494,0.00
10,Minnesota,2021-04-30,2,,826,100,5706494,17.52
10,Minnesota,2021-05-01,2,,1161,4600,5706494,806.10
10,Minnesota,2021-05-02,2,,1110,0,5706494,0.00
10,Minnesota,2021-05-03,2,,441,0,5706494,0.00
10,Minnesota,2021-05-04,2,,0,0,5706494,0.00
10,Minnesota,2021-05-05,2,,638,10000,5706494,1752.39
10,Minnesota,2021-05-06,2,,1649,5700,5706494,998.86
10,Minnesota,2021-05-07,2,,1632,400,5706494,70.10
10,Minnesota,2021-05-08,2,,2555,300,5706494,52.57
10,Minnesota,2021-05-09,2,,2017,0,5706494,0.00
10,Minnesota,2021-05-10,2,,2064,3600,5706494,630.86
10,Minnesota,2021-05-11,2,,1411,5200,5706494,911.24
10,Minnesota,2021-05-12,2,,1149,600,5706494,105.14
10,Minnesota,2021-05-13,2,,1896,400,5706494,70.10
10,Minnesota,2021-05-14,2,,1523,2400,5706494,420.57
10,Minnesota,2021-05-15,2,,2238,1700,5706494,297.91
10,Minnesota,2021-05-16,2,,1621,0,5706494,0.00
10,Minnesota,2021-05-17,2,,998,0,5706494,0.00
10,Minnesota,2021-05-18,2,,473,200,5706494,35.05
10,Minnesota,2021-05-19,2,,1156,2000,5706494,350.48
10,Minnesota,2021-05-20,2,,1759,2500,5706494,438.10
10,Minnesota,2021-05-21,2,,1782,1300,5706494,227.81
10,Minnesota,2021-05-22,2,,2195,1600,5706494,280.38
10,Minnesota,2021-05-23,2,,1730,0,5706494,0.00
10,Minnesota,2021-05-24,2,,943,0,5706494,0.00
10,Minnesota,2021-05-25,2,,473,4800,5706494,841.15
10,Minnesota,2021-05-26,2,,914,17800,5706494,3119.25
10,Minnesota,2021-05-27,2,,1373,1800,5706494,315.43
10,Minnesota,2021-05-28,2,,1681,1100,5706494,192.76
10,Minnesota,2021-05-29,2,,1392,3400,5706494,595.81
10,Minnesota,2021-05-30,2,,1227,0,5706494,0.00
10,Minnesota,2021-05-31,2,,0,0,5706494,0.00
10,Minnesota,2021-06-01,2,,1170,0,5706494,0.00
10,Minnesota,2021-06-02,2,,259,0,5706494,0.00
10,Minnesota,2021-06-03,2,,570,3400,5706494,595.81
10,Minnesota,2021-06-04,2,,1123,500,5706494,87.62
10,Minnesota,2021-06-05,2,,1107,1600,5706494,280.38
10,Minnesota,2021-06-06,2,,1100,0,5706494,0.00
10,Minnesota,2021-06-07,2,,668,0,5706494,0.00
10,Minnesota,2021-06-08,2,,256,0,5706494,0.00
10,Minnesota,2021-06-09,2,,744,0,5706494,0.00
10,Minnesota,2021-06-10,2,,1027,0,5706494,0.00
10,Minnesota,2021-06-11,2,,387,0,5706494,0.00
10,Minnesota,2021-06-12,2,,689,0,5706494,0.00
10,Minnesota,2021-06-13,2,,1026,0,5706494,0.00
10,Minnesota,2021-06-14,2,,862,0,5706494,0.00
10,Minnesota,2021-06-15,2,,476,0,5706494,0.00
10,Minnesota,2021-06-16,2,,1027,0,5706494,0.00
10,Minnesota,2021-06-17,2,,783,4400,5706494,771.05
10,Minnesota,2021-06-18,2,,777,0,5706494,0.00
10,Minnesota,2021-06-19,2,,791,0,5706494,0.00
10,Minnesota,2021-06-20,2,,607,0,5706494,0.00
10,Minnesota,2021-06-21,2,,354,0,5706494,0.00
10,Minnesota,2021-06-22,2,,102,0,5706494,0.00
10,Minnesota,2021-06-23,2,,508,0,5706494,0.00
10,Minnesota,2021-06-24,2,,532,0,5706494,0.00
10,Minnesota,2021-06-25,2,,627,0,5706494,0.00
10,Minnesota,2021-06-26,2,,689,0,5706494,0.00
10,Minnesota,2021-06-27,2,,512,0,5706494,0.00
10,Minnesota,2021-06-28,2,,514,0,5706494,0.00
10,Minnesota,2021-06-29,2,,160,0,5706494,0.00
10,Minnesota,2021-06-30,2,,3951,0,5706494,0.00
10,Minnesota,2021-07-01,2,,696,0,5706494,0.00
10,Minnesota,2021-07-02,2,,496,0,5706494,0.00
10,Minnesota,2021-07-03,2,,373,0,5706494,0.00
10,Minnesota,2021-07-04,2,,378,0,5706494,0.00
10,Minnesota,2021-07-05,2,,0,0,5706494,0.00
10,Minnesota,2021-07-06,2,,274,0,5706494,0.00
10,Minnesota,2021-07-07,2,,133,0,5706494,0.00
10,Minnesota,2021-07-08,2,,336,0,5706494,0.00
10,Minnesota,2021-07-09,2,,636,0,5706494,0.00
10,Minnesota,2021-07-10,2,,454,0,5706494,0.00
10,Minnesota,2021-07-11,2,,467,0,5706494,0.00
10,Minnesota,2021-07-12,2,,142,0,5706494,0.00
10,Minnesota,2021-07-13,2,,82,0,5706494,0.00
10,Minnesota,2021-07-14,2,,455,0,5706494,0.00
10,Minnesota,2021-07-15,2,,362,0,5706494,0.00
10,Minnesota,2021-07-16,2,,617,0,5706494,0.00
10,Minnesota,2021-07-17,2,,414,0,5706494,0.00
10,Minnesota,2021-07-18,2,,360,0,5706494,0.00
10,Minnesota,2021-07-19,2,,131,0,5706494,0.00
10,Minnesota,2021-07-20,2,,89,0,5706494,0.00
10,Minnesota,2021-07-21,2,,345,0,5706494,0.00
10,Minnesota,2021-07-22,2,,458,0,5706494,0.00
10,Minnesota,2021-07-23,2,,503,0,5706494,0.00
10,Minnesota,2021-07-24,2,,656,0,5706494,0.00
10,Minnesota,2021-07-25,2,,501,0,5706494,0.00
10,Minnesota,2021-07-26,2,,238,0,5706494,0.00
10,Minnesota,2021-07-27,2,,139,0,5706494,0.00
10,Minnesota,2021-07-28,2,,357,0,5706494,0.00
10,Minnesota,2021-07-29,2,,539,0,5706494,0.00
10,Minnesota,2021-07-30,2,,696,0,5706494,0.00
10,Minnesota,2021-07-31,2,,546,0,5706494,0.00
10,Minnesota,2021-08-01,2,,633,0,5706494,0.00
10,Minnesota,2021-08-02,2,,269,0,5706494,0.00
10,Minnesota,2021-08-03,2,,103,0,5706494,0.00
10,Minnesota,2021-08-04,2,,441,0,5706494,0.00
10,Minnesota,2021-08-05,2,,567,0,5706494,0.00
10,Minnesota,2021-08-06,2,,615,0,5706494,0.00
10,Minnesota,2021-08-07,2,,832,0,5706494,0.00
10,Minnesota,2021-08-08,2,,731,0,5706494,0.00
10,Minnesota,2021-08-09,2,,244,0,5706494,0.00
10,Minnesota,2021-08-10,2,,134,0,5706494,0.00
10,Minnesota,2021-08-11,2,,553,0,5706494,0.00
10,Minnesota,2021-08-12,2,,627,0,5706494,0.00
10,Minnesota,2021-08-13,2,,787,0,5706494,0.00
10,Minnesota,2021-08-14,2,,902,0,5706494,0.00
10,Minnesota,2021-08-15,2,,6,0,5706494,0.00
10,Minnesota,2021-08-16,2,,896,0,5706494,0.00
10,Minnesota,2021-08-17,2,,111,0,5706494,0.00
10,Minnesota,2021-08-18,2,,508,0,5706494,0.00
10,Minnesota,2021-08-19,2,,559,0,5706494,0.00
10,Minnesota,2021-08-20,2,,537,0,5706494,0.00
10,Minnesota,2021-08-21,2,,515,0,5706494,0.00
10,Minnesota,2021-08-22,2,,468,0,5706494,0.00
10,Minnesota,2021-08-23,2,,133,0,5706494,0.00
10,Minnesota,2021-08-24,2,,72,0,5706494,0.00
10,Minnesota,2021-08-25,2,,308,0,5706494,0.00
10,Minnesota,2021-08-26,2,,426,0,5706494,0.00
10,Minnesota,2021-08-27,2,,311,0,5706494,0.00
10,Minnesota,2021-08-28,2,,517,0,5706494,0.00
10,Minnesota,2021-08-29,2,,500,0,5706494,0.00
10,Minnesota,2021-08-30,2,,186,0,5706494,0.00
10,Minnesota,2021-08-31,2,,167,0,5706494,0.00
10,Minnesota,2021-09-01,2,,380,0,5706494,0.00
10,Minnesota,2021-09-02,2,,502,0,5706494,0.00
10,Minnesota,2021-09-03,2,,374,0,5706494,0.00
10,Minnesota,2021-09-04,2,,367,0,5706494,0.00
10,Minnesota,2021-09-05,2,,0,0,5706494,0.00
10,Minnesota,2021-09-06,2,,0,0,5706494,0.00
10,Minnesota,2021-09-07,2,,828,0,5706494,0.00
10,Minnesota,2021-09-08,2,,163,0,5706494,0.00
10,Minnesota,2021-09-09,2,,210,0,5706494,0.00
10,Minnesota,2021-09-10,2,,314,0,5706494,0.00
10,Minnesota,2021-09-11,2,,260,0,5706494,0.00
10,Minnesota,2021-09-12,2,,359,0,5706494,0.00
10,Minnesota,2021-09-13,2,,271,0,5706494,0.00
10,Minnesota,2021-09-14,2,,13,0,5706494,0.00
10,Minnesota,2021-09-15,2,,430,6500,5706494,1139.05
10,Minnesota,2021-09-16,2,,674,5800,5706494,1016.39
10,Minnesota,2021-09-17,2,,194,2400,5706494,420.57
10,Minnesota,2021-09-18,2,,483,1000,5706494,175.24
10,Minnesota,2021-09-19,2,,508,0,5706494,0.00
10,Minnesota,2021-09-20,2,,240,0,5706494,0.00
10,Minnesota,2021-09-21,2,,222,500,5706494,87.62
10,Minnesota,2021-09-22,2,,270,900,5706494,157.72
10,Minnesota,2021-09-23,2,,370,2200,5706494,385.53
10,Minnesota,2021-09-24,2,,276,0,5706494,0.00
10,Minnesota,2021-09-25,2,,276,1800,5706494,315.43
10,Minnesota,2021-09-26,2,,233,0,5706494,0.00
10,Minnesota,2021-09-27,2,,95,0,5706494,0.00
10,Minnesota,2021-09-28,2,,54,200,5706494,35.05
10,Minnesota,2021-09-29,2,,247,3200,5706494,560.76
10,Minnesota,2021-09-30,2,,230,0,5706494,0.00
10,Minnesota,2021-10-01,2,,273,2300,5706494,403.05
10,Minnesota,2021-10-02,2,,259,400,5706494,70.10
10,Minnesota,2021-10-03,2,,303,0,5706494,0.00
10,Minnesota,2021-10-04,2,,12,0,5706494,0.00
10,Minnesota,2021-10-05,2,,81,900,5706494,157.72
10,Minnesota,2021-10-06,2,,183,2900,5706494,508.19
10,Minnesota,2021-10-07,2,,200,2300,5706494,403.05
11,Wyoming,2021-07-23,2,,70,0,576851,0.00
11,Wyoming,2021-11-08,2,,2,0,576851,0.00
11,Wyoming,2021-11-09,2,,107,0,576851,0.00
11,Wyoming,2021-11-10,2,,89,400,576851,693.42
11,Wyoming,2021-11-11,2,,0,0,576851,0.00
11,Wyoming,2021-11-12,2,,125,300,576851,520.06
11,Wyoming,2021-11-13,2,,124,0,576851,0.00
11,Wyoming,2021-11-14,2,,7,0,576851,0.00
11,Wyoming,2021-11-15,2,,0,0,576851,0.00
11,Wyoming,2021-11-16,2,,132,100,576851,173.35
11,Wyoming,2021-11-17,2,,3,200,576851,346.71
11,Wyoming,2021-11-18,2,,140,100,576851,173.35
11,Wyoming,2021-11-19,2,,84,400,576851,693.42
11,Wyoming,2021-11-20,2,,79,300,576851,520.06
11,Wyoming,2021-11-21,2,,10,0,576851,0.00
11,Wyoming,2021-11-22,2,,1,0,576851,0.00
11,Wyoming,2021-11-23,2,,128,0,576851,0.00
11,Wyoming,2021-11-24,2,,3,0,576851,0.00
11,Wyoming,2021-11-25,2,,0,0,576851,0.00
11,Wyoming,2021-11-26,2,,0,0,576851,0.00
11,Wyoming,2021-11-27,2,,0,0,576851,0.00
11,Wyoming,2021-11-28,2,,0,0,576851,0.00
11,Wyoming,2021-11-29,2,,239,0,576851,0.00
11,Wyoming,2021-11-30,2,,52,0,576851,0.00
11,Wyoming,2021-12-01,2,,67,200,576851,346.71
11,Wyoming,2021-12-02,2,,94,200,576851,346.71
11,Wyoming,2021-12-03,2,,110,100,576851,173.35
11,Wyoming,2021-12-04,2,,92,0,576851,0.00
11,Wyoming,2021-12-05,2,,5,0,576851,0.00
11,Wyoming,2021-12-06,2,,1,0,576851,0.00
11,Wyoming,2021-12-07,2,,105,0,576851,0.00
11,Wyoming,2021-12-08,2,,56,600,576851,1040.13
11,Wyoming,2021-03-08,2,,,,576851,
11,Wyoming,2021-03-09,2,,0,,576851,
11,Wyoming,2021-03-10,2,,176,,576851,
11,Wyoming,2021-03-11,2,,0,,576851,
11,Wyoming,2021-03-12,2,,346,,576851,
11,Wyoming,2021-03-13,2,,278,,576851,
11,Wyoming,2021-03-14,2,,181,,576851,
11,Wyoming,2021-03-15,2,,0,,576851,
11,Wyoming,2021-03-16,2,,55,,576851,
11,Wyoming,2021-03-17,2,,0,,576851,
11,Wyoming,2021-03-18,2,,3,,576851,
11,Wyoming,2021-03-19,2,,689,,576851,
11,Wyoming,2021-03-20,2,,10,,576851,
11,Wyoming,2021-03-21,2,,74,,576851,
11,Wyoming,2021-03-22,2,,52,,576851,
11,Wyoming,2021-03-23,2,,908,,576851,
11,Wyoming,2021-03-24,2,,24,,576851,
11,Wyoming,2021-03-25,2,,685,,576851,
11,Wyoming,2021-03-26,2,,100,,576851,
11,Wyoming,2021-03-27,2,,101,,576851,
11,Wyoming,2021-03-28,2,,147,,576851,
11,Wyoming,2021-03-29,2,,972,,576851,
11,Wyoming,2021-03-30,2,,2,,576851,
11,Wyoming,2021-03-31,2,,105,,576851,
11,Wyoming,2021-04-01,2,,1067,,576851,
11,Wyoming,2021-04-02,2,,37,,576851,
11,Wyoming,2021-04-03,2,,71,,576851,
11,Wyoming,2021-04-04,2,,865,,576851,
11,Wyoming,2021-04-05,2,,1,,576851,
11,Wyoming,2021-04-06,2,,190,,576851,
11,Wyoming,2021-04-07,2,,39,,576851,
11,Wyoming,2021-04-08,2,,19,,576851,
11,Wyoming,2021-04-09,2,,900,,576851,
11,Wyoming,2021-04-10,2,,408,900,576851,1560.19
11,Wyoming,2021-04-11,2,,1066,0,576851,0.00
11,Wyoming,2021-04-12,2,,1,0,576851,0.00
11,Wyoming,2021-04-13,2,,696,2300,576851,3987.16
11,Wyoming,2021-04-14,2,,467,500,576851,866.77
11,Wyoming,2021-04-15,2,,9,0,576851,0.00
11,Wyoming,2021-04-16,2,,53,0,576851,0.00
11,Wyoming,2021-04-17,2,,2,0,576851,0.00
11,Wyoming,2021-04-18,2,,0,0,576851,0.00
11,Wyoming,2021-04-19,2,,0,0,576851,0.00
11,Wyoming,2021-04-20,2,,7,0,576851,0.00
11,Wyoming,2021-04-21,2,,0,0,576851,0.00
11,Wyoming,2021-04-22,2,,37,0,576851,0.00
11,Wyoming,2021-04-23,2,,40,0,576851,0.00
11,Wyoming,2021-04-24,2,,0,0,576851,0.00
11,Wyoming,2021-04-25,2,,0,0,576851,0.00
11,Wyoming,2021-04-26,2,,11,0,576851,0.00
11,Wyoming,2021-04-27,2,,1,0,576851,0.00
11,Wyoming,2021-04-28,2,,0,0,576851,0.00
11,Wyoming,2021-04-29,2,,67,0,576851,0.00
11,Wyoming,2021-04-30,2,,58,0,576851,0.00
11,Wyoming,2021-05-01,2,,69,200,576851,346.71
11,Wyoming,2021-05-02,2,,6,0,576851,0.00
11,Wyoming,2021-05-03,2,,18,0,576851,0.00
11,Wyoming,2021-05-04,2,,0,0,576851,0.00
11,Wyoming,2021-05-05,2,,191,200,576851,346.71
11,Wyoming,2021-05-06,2,,18,300,576851,520.06
11,Wyoming,2021-05-07,2,,224,0,576851,0.00
11,Wyoming,2021-05-08,2,,165,0,576851,0.00
11,Wyoming,2021-05-09,2,,31,0,576851,0.00
11,Wyoming,2021-05-10,2,,0,0,576851,0.00
11,Wyoming,2021-05-11,2,,142,0,576851,0.00
11,Wyoming,2021-05-12,2,,54,0,576851,0.00
11,Wyoming,2021-05-13,2,,18,0,576851,0.00
11,Wyoming,2021-05-14,2,,70,100,576851,173.35
11,Wyoming,2021-05-15,2,,117,100,576851,173.35
11,Wyoming,2021-05-16,2,,30,0,576851,0.00
11,Wyoming,2021-05-17,2,,74,0,576851,0.00
11,Wyoming,2021-05-18,2,,152,0,576851,0.00
11,Wyoming,2021-05-19,2,,42,0,576851,0.00
11,Wyoming,2021-05-20,2,,210,300,576851,520.06
11,Wyoming,2021-05-21,2,,106,200,576851,346.71
11,Wyoming,2021-05-22,2,,226,100,576851,173.35
11,Wyoming,2021-05-23,2,,33,0,576851,0.00
11,Wyoming,2021-05-24,2,,17,0,576851,0.00
11,Wyoming,2021-05-25,2,,236,0,576851,0.00
11,Wyoming,2021-05-26,2,,33,0,576851,0.00
