state_key,state,day,confirmed,previous_date,difference_previous_date,population,positivity_per_mil,fully_vaccinated,vaccinated_previous,vaccinated_daily,vaccinated_per_mil
38,Maine,2020-11-18,9363,9117,246,1362359,181,,,,
38,Maine,2020-11-19,9519,9363,156,1362359,115,,,,
38,Maine,2020-11-20,9734,9519,215,1362359,158,,,,
38,Maine,2020-11-21,9958,9734,224,1362359,164,,,,
38,Maine,2020-11-22,10123,9958,165,1362359,121,,,,
38,Maine,2020-11-23,10359,10123,236,1362359,173,,,,
38,Maine,2020-11-24,10544,10359,185,1362359,136,,,,
38,Maine,2020-11-25,10799,10544,255,1362359,187,,,,
38,Maine,2020-11-26,11027,10799,228,1362359,167,,,,
38,Maine,2020-11-27,11265,11027,238,1362359,175,,,,
38,Maine,2020-11-28,11265,11265,0,1362359,0,,,,
38,Maine,2020-11-29,11288,11265,23,1362359,17,,,,
38,Maine,2020-11-30,11508,11288,220,1362359,161,,,,
38,Maine,2020-12-01,11757,11508,249,1362359,183,,,,
38,Maine,2020-12-02,11981,11757,224,1362359,164,,,,
38,Maine,2020-12-03,12208,11981,227,1362359,167,,,,
38,Maine,2020-12-04,12554,12208,346,1362359,254,,,,
38,Maine,2020-12-05,12844,12554,290,1362359,213,,,,
38,Maine,2020-12-06,13127,12844,283,1362359,208,,,,
38,Maine,2020-12-07,13348,13127,221,1362359,162,,,,
38,Maine,2020-12-08,13775,13348,427,1362359,313,,,,
38,Maine,2020-12-09,14049,13775,274,1362359,201,,,,
38,Maine,2020-12-10,14454,14049,405,1362359,297,,,,
38,Maine,2020-12-11,14861,14454,407,1362359,299,,,,
38,Maine,2020-12-12,15206,14861,345,1362359,253,,,,
38,Maine,2020-12-13,15620,15206,414,1362359,304,,,,
38,Maine,2020-12-14,15923,15620,303,1362359,222,,,,
38,Maine,2020-12-15,16349,15923,426,1362359,313,,,,
38,Maine,2020-12-16,16760,16349,411,1362359,302,,,,
38,Maine,2020-12-17,17311,16760,551,1362359,404,,,,
38,Maine,2020-12-18,17901,17311,590,1362359,433,,,,
38,Maine,2020-12-19,18337,17901,436,1362359,320,,,,
38,Maine,2020-12-20,18738,18337,401,1362359,294,,,,
38,Maine,2020-12-21,18946,18738,208,1362359,153,,,,
38,Maine,2020-12-22,19285,18946,339,1362359,249,,,,
38,Maine,2020-12-23,19743,19285,458,1362359,336,,,,
38,Maine,2020-12-24,20491,19743,748,1362359,549,,,,
38,Maine,2020-12-25,21226,20491,735,1362359,540,,,,
38,Maine,2020-12-26,21547,21226,321,1362359,236,,,,
38,Maine,2020-12-27,21547,21547,0,1362359,0,,,,
38,Maine,2020-12-28,21880,21547,333,1362359,244,,,,
38,Maine,2020-12-29,22319,21880,439,1362359,322,,,,
38,Maine,2020-12-30,22909,22319,590,1362359,433,,,,
38,Maine,2020-12-31,23499,22909,590,1362359,433,,,,
38,Maine,2021-01-01,24201,23499,702,1362359,515,,,,
38,Maine,2021-01-02,24902,24201,701,1362359,515,,,,
38,Maine,2021-01-03,25245,24902,343,1362359,252,,,,
38,Maine,2021-01-04,25592,25245,347,1362359,255,,,,
38,Maine,2021-01-05,25967,25592,375,1362359,275,,,,
38,Maine,2021-01-06,26565,25967,598,1362359,439,,,,
38,Maine,2021-01-07,27090,26565,525,1362359,385,,,,
38,Maine,2021-01-08,27625,27090,535,1362359,393,3271,,,
38,Maine,2021-01-09,28407,27625,782,1362359,574,4668,3271,1397,1025
38,Maine,2021-01-10,29019,28407,612,1362359,449,5620,4668,952,699
38,Maine,2021-01-11,29298,29019,279,1362359,205,5981,5620,361,265
38,Maine,2021-01-12,29611,29298,313,1362359,230,6933,5981,952,699
38,Maine,2021-01-13,30326,29611,715,1362359,525,8493,6933,1560,1145
38,Maine,2021-01-14,31150,30326,824,1362359,605,10132,8493,1639,1203
38,Maine,2021-01-15,31958,31150,808,1362359,593,10617,10132,485,356
38,Maine,2021-01-16,32781,31958,823,1362359,604,11537,10617,920,675
38,Maine,2021-01-17,33219,32781,438,1362359,322,11770,11537,233,171
38,Maine,2021-01-18,33559,33219,340,1362359,250,11860,11770,90,66
38,Maine,2021-01-19,33876,33559,317,1362359,233,11860,11860,0,0
38,Maine,2021-01-20,34262,33876,386,1362359,283,12441,11860,581,426
38,Maine,2021-01-21,34963,34262,701,1362359,515,14140,12441,1699,1247
38,Maine,2021-01-22,35638,34963,675,1362359,495,17248,14140,3108,2281
38,Maine,2021-01-23,36274,35638,636,1362359,467,19876,17248,2628,1929
38,Maine,2021-01-24,36598,36274,324,1362359,238,22657,19876,2781,2041
38,Maine,2021-01-25,36598,36598,0,1362359,0,22657,22657,0,0
38,Maine,2021-01-26,37046,36598,448,1362359,329,23040,22657,383,281
38,Maine,2021-01-27,37710,37046,664,1362359,487,25559,23040,2519,1849
38,Maine,2021-01-28,38170,37710,460,1362359,338,28700,25559,3141,2306
38,Maine,2021-01-29,38454,38170,284,1362359,208,31671,28700,2971,2181
38,Maine,2021-01-30,38813,38454,359,1362359,264,34758,31671,3087,2266
38,Maine,2021-01-31,39168,38813,355,1362359,261,36837,34758,2079,1526
38,Maine,2021-02-01,39324,39168,156,1362359,115,38894,36837,2057,1510
38,Maine,2021-02-02,39543,39324,219,1362359,161,40458,38894,1564,1148
38,Maine,2021-02-03,39960,39543,417,1362359,306,41628,40458,1170,859
38,Maine,2021-02-04,40233,39960,273,1362359,200,43428,41628,1800,1321
38,Maine,2021-02-05,40534,40233,301,1362359,221,46410,43428,2982,2189
38,Maine,2021-02-06,40799,40534,265,1362359,195,50314,46410,3904,2866
38,Maine,2021-02-07,41065,40799,266,1362359,195,51629,50314,1315,965
38,Maine,2021-02-08,41219,41065,154,1362359,113,52920,51629,1291,948
38,Maine,2021-02-09,41419,41219,200,1362359,147,55033,52920,2113,1551
38,Maine,2021-02-10,41636,41419,217,1362359,159,57292,55033,2259,1658
38,Maine,2021-02-11,41889,41636,253,1362359,186,60020,57292,2728,2002
38,Maine,2021-02-12,42064,41889,175,1362359,128,63522,60020,3502,2571
38,Maine,2021-02-13,42265,42064,201,1362359,148,68018,63522,4496,3300
38,Maine,2021-02-14,42425,42265,160,1362359,117,70757,68018,2739,2010
38,Maine,2021-02-15,42529,42425,104,1362359,76,71429,70757,672,493
38,Maine,2021-02-16,42677,42529,148,1362359,109,73021,71429,1592,1169
38,Maine,2021-02-17,42773,42677,96,1362359,70,75384,73021,2363,1734
38,Maine,2021-02-18,42877,42773,104,1362359,76,80085,75384,4701,3451
38,Maine,2021-02-19,43095,42877,218,1362359,160,85522,80085,5437,3991
38,Maine,2021-02-20,43229,43095,134,1362359,98,90749,85522,5227,3837
38,Maine,2021-02-21,43367,43229,138,1362359,101,94767,90749,4018,2949
38,Maine,2021-02-22,43497,43367,130,1362359,95,95931,94767,1164,854
38,Maine,2021-02-23,43594,43497,97,1362359,71,98944,95931,3013,2212
38,Maine,2021-02-24,43736,43594,142,1362359,104,102024,98944,3080,2261
38,Maine,2021-02-25,43900,43736,164,1362359,120,105011,102024,2987,2193
38,Maine,2021-02-26,44118,43900,218,1362359,160,110690,105011,5679,4169
38,Maine,2021-02-27,44296,44118,178,1362359,131,110690,110690,0,0
38,Maine,2021-02-28,44493,44296,197,1362359,145,116258,110690,5568,4087
38,Maine,2021-03-01,44635,44493,142,1362359,104,121566,116258,5308,3896
38,Maine,2021-03-02,44763,44635,128,1362359,94,124457,121566,2891,2122
38,Maine,2021-03-03,44944,44763,181,1362359,133,127647,124457,3190,2342
38,Maine,2021-03-04,45091,44944,147,1362359,108,130898,127647,3251,2386
38,Maine,2021-03-05,45231,45091,140,1362359,103,138013,130898,7115,5223
38,Maine,2021-03-06,45456,45231,225,1362359,165,145398,138013,7385,5421
38,Maine,2021-03-07,45639,45456,183,1362359,134,149703,145398,4305,3160
38,Maine,2021-03-08,45794,45639,155,1362359,114,152512,149703,2809,2062
38,Maine,2021-03-09,45933,45794,139,1362359,102,156174,152512,3662,2688
38,Maine,2021-03-10,46066,45933,133,1362359,98,162538,156174,6364,4671
38,Maine,2021-03-11,46261,46066,195,1362359,143,170311,162538,7773,5706
38,Maine,2021-03-12,46448,46261,187,1362359,137,178337,170311,8026,5891
38,Maine,2021-03-13,46657,46448,209,1362359,153,183047,178337,4710,3457
38,Maine,2021-03-14,46863,46657,206,1362359,151,187495,183047,4448,3265
38,Maine,2021-03-15,47032,46863,169,1362359,124,189235,187495,1740,1277
38,Maine,2021-03-16,47206,47032,174,1362359,128,190539,189235,1304,957
38,Maine,2021-03-17,47395,47206,189,1362359,139,194091,190539,3552,2607
38,Maine,2021-03-18,47591,47395,196,1362359,144,203260,194091,9169,6730
38,Maine,2021-03-19,47832,47591,241,1362359,177,210287,203260,7027,5158
38,Maine,2021-03-20,48071,47832,239,1362359,175,215408,210287,5121,3759
38,Maine,2021-03-21,48293,48071,222,1362359,163,217693,215408,2285,1677
38,Maine,2021-03-22,48464,48293,171,1362359,126,219073,217693,1380,1013
38,Maine,2021-03-23,48642,48464,178,1362359,131,222243,219073,3170,2327
38,Maine,2021-03-24,48773,48642,131,1362359,96,228353,222243,6110,4485
38,Maine,2021-03-25,48972,48773,199,1362359,146,235740,228353,7387,5422
38,Maine,2021-03-26,49190,48972,218,1362359,160,244527,235740,8787,6450
38,Maine,2021-03-27,49443,49190,253,1362359,186,250588,244527,6061,4449
38,Maine,2021-03-28,49653,49443,210,1362359,154,254301,250588,3713,2725
38,Maine,2021-03-29,49850,49653,197,1362359,145,255228,254301,927,680
38,Maine,2021-03-30,50030,49850,180,1362359,132,259329,255228,4101,3010
38,Maine,2021-03-31,50253,50030,223,1362359,164,265887,259329,6558,4814
38,Maine,2021-04-01,50504,50253,251,1362359,184,277098,265887,11211,8229
38,Maine,2021-04-02,50788,50504,284,1362359,208,277098,277098,0,0
38,Maine,2021-04-03,51189,50788,401,1362359,294,299378,277098,22280,16354
38,Maine,2021-04-04,51470,51189,281,1362359,206,308660,299378,9282,6813
38,Maine,2021-04-05,51765,51470,295,1362359,217,309710,308660,1050,771
38,Maine,2021-04-06,51986,51765,221,1362359,162,318678,309710,8968,6583
38,Maine,2021-04-07,52277,51986,291,1362359,214,325522,318678,6844,5024
38,Maine,2021-04-08,52677,52277,400,1362359,294,340301,325522,14779,10848
38,Maine,2021-04-09,52996,52677,319,1362359,234,354397,340301,14096,10347
38,Maine,2021-04-10,53434,52996,438,1362359,322,367746,354397,13349,9798
38,Maine,2021-04-11,53745,53434,311,1362359,228,368643,367746,897,658
38,Maine,2021-04-12,53960,53745,215,1362359,158,380219,368643,11576,8497
38,Maine,2021-04-13,54256,53960,296,1362359,217,386624,380219,6405,4701
38,Maine,2021-04-14,54827,54256,571,1362359,419,398430,386624,11806,8666
38,Maine,2021-04-15,55374,54827,547,1362359,402,414949,398430,16519,12125
38,Maine,2021-04-16,55954,55374,580,1362359,426,423789,414949,8840,6489
38,Maine,2021-04-17,56525,55954,571,1362359,419,432309,423789,8520,6254
38,Maine,2021-04-18,56939,56525,414,1362359,304,433691,432309,1382,1014
38,Maine,2021-04-19,57285,56939,346,1362359,254,448292,433691,14601,10717
38,Maine,2021-04-20,57545,57285,260,1362359,191,451547,448292,3255,2389
38,Maine,2021-04-21,57965,57545,420,1362359,308,455240,451547,3693,2711
38,Maine,2021-04-22,58465,57965,500,1362359,367,464656,455240,9416,6912
38,Maine,2021-04-23,58868,58465,403,1362359,296,476842,464656,12186,8945
38,Maine,2021-04-24,59239,58868,371,1362359,272,486026,476842,9184,6741
38,Maine,2021-04-25,59612,59239,373,1362359,274,486986,486026,960,705
38,Maine,2021-04-26,59776,59612,164,1362359,120,487794,486986,808,593
38,Maine,2021-04-27,60005,59776,229,1362359,168,503312,487794,15518,11391
38,Maine,2021-04-28,60430,60005,425,1362359,312,510245,503312,6933,5089
38,Maine,2021-04-29,60691,60430,261,1362359,192,517435,510245,7190,5278
38,Maine,2021-04-30,60945,60691,254,1362359,186,528743,517435,11308,8300
38,Maine,2021-05-01,61213,60945,268,1362359,197,539689,528743,10946,8035
38,Maine,2021-05-02,61616,61213,403,1362359,296,539997,539689,308,226
38,Maine,2021-05-03,61847,61616,231,1362359,170,540375,539997,378,277
38,Maine,2021-05-04,62092,61847,245,1362359,180,540375,540375,0,0
38,Maine,2021-05-05,62510,62092,418,1362359,307,564407,540375,24032,17640
38,Maine,2021-05-06,62858,62510,348,1362359,255,573346,564407,8939,6561
38,Maine,2021-05-07,63176,62858,318,1362359,233,586959,573346,13613,9992
38,Maine,2021-05-08,63464,63176,288,1362359,211,597051,586959,10092,7408
38,Maine,2021-05-09,63751,63464,287,1362359,211,597383,597051,332,244
38,Maine,2021-05-10,63994,63751,243,1362359,178,598235,597383,852,625
38,Maine,2021-05-11,64219,63994,225,1362359,165,620289,598235,22054,16188
38,Maine,2021-05-12,64457,64219,238,1362359,175,626413,620289,6124,4495
38,Maine,2021-05-13,64748,64457,291,1362359,214,635150,626413,8737,6413
38,Maine,2021-05-14,65044,64748,296,1362359,217,645605,635150,10455,7674
38,Maine,2021-05-15,65348,65044,304,1362359,223,653998,645605,8393,6161
38,Maine,2021-05-16,65524,65348,176,1362359,129,656634,653998,2636,1935
38,Maine,2021-05-17,65716,65524,192,1362359,141,654748,656634,-1886,-1384
38,Maine,2021-05-18,65915,65716,199,1362359,146,669080,654748,14332,10520
38,Maine,2021-05-19,66114,65915,199,1362359,146,673768,669080,4688,3441
38,Maine,2021-05-20,66316,66114,202,1362359,148,680621,673768,6853,5030
38,Maine,2021-05-21,66535,66316,219,1362359,161,689120,680621,8499,6238
38,Maine,2021-05-22,66705,66535,170,1362359,125,696581,689120,7461,5477
38,Maine,2021-05-23,66863,66705,158,1362359,116,697614,696581,1033,758
38,Maine,2021-05-24,66979,66863,116,1362359,85,698282,697614,668,490
38,Maine,2021-05-25,67078,66979,99,1362359,73,710625,698282,12343,9060
38,Maine,2021-05-26,67139,67078,61,1362359,45,714892,710625,4267,3132
38,Maine,2021-05-27,67301,67139,162,1362359,119,720554,714892,5662,4156
38,Maine,2021-05-28,67423,67301,122,1362359,90,726161,720554,5607,4116
38,Maine,2021-05-29,67551,67423,128,1362359,94,731374,726161,5213,3826
38,Maine,2021-05-30,67658,67551,107,1362359,79,731552,731374,178,131
38,Maine,2021-05-31,67745,67658,87,1362359,64,731552,731552,0,0
38,Maine,2021-06-01,67787,67745,42,1362359,31,731870,731552,318,233
38,Maine,2021-06-02,67819,67787,32,1362359,23,738946,731870,7076,5194
38,Maine,2021-06-03,67881,67819,62,1362359,46,742131,738946,3185,2338
38,Maine,2021-06-04,67986,67881,105,1362359,77,746173,742131,4042,2967
38,Maine,2021-06-05,68058,67986,72,1362359,53,750287,746173,4114,3020
38,Maine,2021-06-06,68155,68058,97,1362359,71,750386,750287,99,73
38,Maine,2021-06-07,68233,68155,78,1362359,57,750577,750386,191,140
38,Maine,2021-06-08,68262,68233,29,1362359,21,759817,750577,9240,6782
38,Maine,2021-06-09,68333,68262,71,1362359,52,763331,759817,3514,2579
38,Maine,2021-06-10,68386,68333,53,1362359,39,768976,763331,5645,4144
38,Maine,2021-06-11,68449,68386,63,1362359,46,769018,768976,42,31
38,Maine,2021-06-12,68488,68449,39,1362359,29,774785,769018,5767,4233
38,Maine,2021-06-13,68541,68488,53,1362359,39,780132,774785,5347,3925
38,Maine,2021-06-14,68590,68541,49,1362359,36,780247,780132,115,84
38,Maine,2021-06-15,68606,68590,16,1362359,12,789570,780247,9323,6843
38,Maine,2021-06-16,68635,68606,29,1362359,21,789822,789570,252,185
38,Maine,2021-06-17,68686,68635,51,1362359,37,797386,789822,7564,5552
38,Maine,2021-06-18,68720,68686,34,1362359,25,800614,797386,3228,2369
38,Maine,2021-06-19,68756,68720,36,1362359,26,804206,800614,3592,2637
38,Maine,2021-06-20,68794,68756,38,1362359,28,804482,804206,276,203
38,Maine,2021-06-21,68826,68794,32,1362359,23,804785,804482,303,222
38,Maine,2021-06-22,68846,68826,20,1362359,15,809799,804785,5014,3680
38,Maine,2021-06-23,68866,68846,20,1362359,15,810878,809799,1079,792
38,Maine,2021-06-24,68879,68866,13,1362359,10,812689,810878,1811,1329
38,Maine,2021-06-25,68889,68879,10,1362359,7,813964,812689,1275,936
38,Maine,2021-06-26,68925,68889,36,1362359,26,815293,813964,1329,976
38,Maine,2021-06-27,68964,68925,39,1362359,29,815600,815293,307,225
38,Maine,2021-06-28,68977,68964,13,1362359,10,815938,815600,338,248
38,Maine,2021-06-29,68990,68977,13,1362359,10,818516,815938,2578,1892
38,Maine,2021-06-30,69022,68990,32,1362359,23,819500,818516,984,722
38,Maine,2021-07-01,69034,69022,12,1362359,9,827255,819500,7755,5692
38,Maine,2021-07-02,69055,69034,21,1362359,15,830499,827255,3244,2381
38,Maine,2021-07-03,69070,69055,15,1362359,11,832236,830499,1737,1275
38,Maine,2021-07-04,69099,69070,29,1362359,21,832389,832236,153,112
38,Maine,2021-07-05,69121,69099,22,1362359,16,832389,832389,0,0
38,Maine,2021-07-06,69121,69121,0,1362359,0,832621,832389,232,170
38,Maine,2021-07-07,69121,69121,0,1362359,0,834982,832621,2361,1733
38,Maine,2021-07-08,69159,69121,38,1362359,28,836042,834982,1060,778
38,Maine,2021-07-09,69192,69159,33,1362359,24,837459,836042,1417,1040
38,Maine,2021-07-10,69202,69192,10,1362359,7,838767,837459,1308,960
38,Maine,2021-07-11,69220,69202,18,1362359,13,838907,838767,140,103
38,Maine,2021-07-12,69220,69220,0,1362359,0,839040,838907,133,98
38,Maine,2021-07-13,69220,69220,0,1362359,0,841030,839040,1990,1461
38,Maine,2021-07-14,69285,69220,65,1362359,48,841582,841030,552,405
38,Maine,2021-07-15,69325,69285,40,1362359,29,842539,841582,957,702
38,Maine,2021-07-16,69374,69325,49,1362359,36,843466,842539,927,680
38,Maine,2021-07-17,69418,69374,44,1362359,32,844532,843466,1066,782
38,Maine,2021-07-18,69476,69418,58,1362359,43,844621,844532,89,65
38,Maine,2021-07-19,69476,69476,0,1362359,0,844706,844621,85,62
38,Maine,2021-07-20,69476,69476,0,1362359,0,845498,844706,792,581
38,Maine,2021-07-21,69627,69476,151,1362359,111,846150,845498,652,479
38,Maine,2021-07-22,69675,69627,48,1362359,35,847199,846150,1049,770
38,Maine,2021-07-23,69781,69675,106,1362359,78,848087,847199,888,652
38,Maine,2021-07-24,69835,69781,54,1362359,40,849012,848087,925,679
38,Maine,2021-07-25,69905,69835,70,1362359,51,849105,849012,93,68
38,Maine,2021-07-26,69905,69905,0,1362359,0,849167,849105,62,46
38,Maine,2021-07-27,69905,69905,0,1362359,0,850647,849167,1480,1086
38,Maine,2021-07-28,70077,69905,172,1362359,126,851289,850647,642,471
38,Maine,2021-07-29,70141,70077,64,1362359,47,852049,851289,760,558
38,Maine,2021-07-30,70261,70141,120,1362359,88,852919,852049,870,639
38,Maine,2021-07-31,70372,70261,111,1362359,81,853795,852919,876,643
38,Maine,2021-08-01,70463,70372,91,1362359,67,853912,853795,117,86
38,Maine,2021-08-02,70463,70463,0,1362359,0,854018,853912,106,78
38,Maine,2021-08-03,70463,70463,0,1362359,0,860273,854018,6255,4591
38,Maine,2021-08-04,70718,70463,255,1362359,187,860804,860273,531,390
38,Maine,2021-08-05,70847,70718,129,1362359,95,861597,860804,793,582
38,Maine,2021-08-06,70996,70847,149,1362359,109,862391,861597,794,583
38,Maine,2021-08-07,71141,70996,145,1362359,106,863223,862391,832,611
38,Maine,2021-08-08,71306,71141,165,1362359,121,863311,863223,88,65
38,Maine,2021-08-09,71306,71306,0,1362359,0,863342,863311,31,23
38,Maine,2021-08-10,71305,71306,-1,1362359,-1,864683,863342,1341,984
38,Maine,2021-08-11,71666,71305,361,1362359,265,865297,864683,614,451
38,Maine,2021-08-12,71883,71666,217,1362359,159,865987,865297,690,506
38,Maine,2021-08-13,72119,71883,236,1362359,173,866959,865987,972,713
38,Maine,2021-08-14,72333,72119,214,1362359,157,868283,866959,1324,972
38,Maine,2021-08-15,72522,72333,189,1362359,139,868305,868283,22,16
38,Maine,2021-08-16,72522,72522,0,1362359,0,868517,868305,212,156
38,Maine,2021-08-17,72522,72522,0,1362359,0,870343,868517,1826,1340
38,Maine,2021-08-18,72897,72522,375,1362359,275,871119,870343,776,570
38,Maine,2021-08-19,73088,72897,191,1362359,140,872212,871119,1093,802
38,Maine,2021-08-20,73270,73088,182,1362359,134,873231,872212,1019,748
38,Maine,2021-08-21,73455,73270,185,1362359,136,874488,873231,1257,923
38,Maine,2021-08-22,73660,73455,205,1362359,150,874642,874488,154,113
38,Maine,2021-08-23,73660,73660,0,1362359,0,874774,874642,132,97
38,Maine,2021-08-24,73660,73660,0,1362359,0,876846,874774,2072,1521
38,Maine,2021-08-25,74022,73660,362,1362359,266,877597,876846,751,551
38,Maine,2021-08-26,74313,74022,291,1362359,214,879281,877597,1684,1236
38,Maine,2021-08-27,74703,74313,390,1362359,286,880621,879281,1340,984
38,Maine,2021-08-28,74966,74703,263,1362359,193,881933,880621,1312,963
38,Maine,2021-08-29,75381,74966,415,1362359,305,881977,881933,44,32
38,Maine,2021-08-30,75381,75381,0,1362359,0,882214,881977,237,174
38,Maine,2021-08-31,75381,75381,0,1362359,0,885005,882214,2791,2049
38,Maine,2021-09-01,75856,75381,475,1362359,349,885965,885005,960,705
38,Maine,2021-09-02,76290,75856,434,1362359,319,887309,885965,1344,987
38,Maine,2021-09-03,76913,76290,623,1362359,457,888724,887309,1415,1039
38,Maine,2021-09-04,77578,76913,665,1362359,488,889933,888724,1209,887
38,Maine,2021-09-05,78069,77578,491,1362359,360,889933,889933,0,0
38,Maine,2021-09-06,78071,78069,2,1362359,1,889933,889933,0,0
38,Maine,2021-09-07,78071,78071,0,1362359,0,890002,889933,69,51
38,Maine,2021-09-08,78071,78071,0,1362359,0,893235,890002,3233,2373
38,Maine,2021-09-09,78803,78071,732,1362359,537,894004,893235,769,564
38,Maine,2021-09-10,79423,78803,620,1362359,455,895629,894004,1625,1193
38,Maine,2021-09-11,79929,79423,506,1362359,371,897163,895629,1534,1126
38,Maine,2021-09-12,80513,79929,584,1362359,429,897423,897163,260,191
38,Maine,2021-09-13,80513,80513,0,1362359,0,897617,897423,194,142
38,Maine,2021-09-14,80513,80513,0,1362359,0,900614,897617,2997,2200
38,Maine,2021-09-15,81177,80513,664,1362359,487,901816,900614,1202,882
38,Maine,2021-09-16,81955,81177,778,1362359,571,903390,901816,1574,1155
38,Maine,2021-09-17,82607,81955,652,1362359,479,905132,903390,1742,1279
38,Maine,2021-09-18,83322,82607,715,1362359,525,906804,905132,1672,1227
38,Maine,2021-09-19,83909,83322,587,1362359,431,907009,906804,205,150
38,Maine,2021-09-20,83910,83909,1,1362359,1,907255,907009,246,181
38,Maine,2021-09-21,83910,83910,0,1362359,0,911032,907255,3777,2772
38,Maine,2021-09-22,84542,83910,632,1362359,464,912065,911032,1033,758
38,Maine,2021-09-23,85156,84542,614,1362359,451,913647,912065,1582,1161
38,Maine,2021-09-24,85872,85156,716,1362359,526,914622,913647,975,716
38,Maine,2021-09-25,86586,85872,714,1362359,524,916205,914622,1583,1162
38,Maine,2021-09-26,87192,86586,606,1362359,445,916673,916205,468,344
38,Maine,2021-09-27,87192,87192,0,1362359,0,916832,916673,159,117
38,Maine,2021-09-28,87192,87192,0,1362359,0,919419,916832,2587,1899
38,Maine,2021-09-29,88197,87192,1005,1362359,738,920646,919419,1227,901
38,Maine,2021-09-30,89064,88197,867,1362359,636,921333,920646,687,504
38,Maine,2021-10-01,89989,89064,925,1362359,679,922524,921333,1191,874
38,Maine,2021-10-02,90727,89989,738,1362359,542,923214,922524,690,506
38,Maine,2021-10-03,91468,90727,741,1362359,544,923384,923214,170,125
38,Maine,2021-10-04,91468,91468,0,1362359,0,923552,923384,168,123
38,Maine,2021-10-05,91468,91468,0,1362359,0,924131,923552,579,425
38,Maine,2021-10-06,92365,91468,897,1362359,658,925207,924131,1076,790
38,Maine,2021-10-07,93207,92365,842,1362359,618,925935,925207,728,534
38,Maine,2021-10-08,93887,93207,680,1362359,499,927554,925935,1619,1188
38,Maine,2021-10-09,94348,93887,461,1362359,338,928926,927554,1372,1007
38,Maine,2021-10-10,94948,94348,600,1362359,440,928926,928926,0,0
38,Maine,2021-10-11,94941,94948,-7,1362359,-5,928926,928926,0,0
38,Maine,2021-10-12,94941,94941,0,1362359,0,929323,928926,397,291
38,Maine,2021-10-13,94940,94941,-1,1362359,-1,929323,929323,0,0
38,Maine,2021-10-14,95833,94940,893,1362359,655,929323,929323,0,0
38,Maine,2021-10-15,96640,95833,807,1362359,592,929323,929323,0,0
38,Maine,2021-10-16,97183,96640,543,1362359,399,929323,929323,0,0
38,Maine,2021-10-17,97725,97183,542,1362359,398,929323,929323,0,0
38,Maine,2021-10-18,97725,97725,0,1362359,0,935782,929323,6459,4741
38,Maine,2021-10-19,97724,97725,-1,1362359,-1,938337,935782,2555,1875
38,Maine,2021-10-20,98607,97724,883,1362359,648,939106,938337,769,564
38,Maine,2021-10-21,99256,98607,649,1362359,476,940142,939106,1036,760
38,Maine,2021-10-22,99807,99256,551,1362359,404,941408,940142,1266,929
38,Maine,2021-10-23,100382,99807,575,1362359,422,942331,941408,923,678
38,Maine,2021-10-24,100967,100382,585,1362359,429,942351,942331,20,15
38,Maine,2021-10-25,100967,100967,0,1362359,0,942546,942351,195,143
38,Maine,2021-10-26,100967,100967,0,1362359,0,944234,942546,1688,1239
38,Maine,2021-10-27,101849,100967,882,1362359,647,945153,944234,919,675
38,Maine,2021-10-28,102469,101849,620,1362359,455,946354,945153,1201,882
38,Maine,2021-10-29,103041,102469,572,1362359,420,947441,946354,1087,798
38,Maine,2021-10-30,103671,103041,630,1362359,462,948372,947441,931,683
38,Maine,2021-10-31,104259,103671,588,1362359,432,948503,948372,131,96
38,Maine,2021-11-01,104259,104259,0,1362359,0,948619,948503,116,85
38,Maine,2021-11-02,104259,104259,0,1362359,0,950619,948619,2000,1468
38,Maine,2021-11-03,105121,104259,862,1362359,633,951425,950619,806,592
38,Maine,2021-11-04,105781,105121,660,1362359,484,952454,951425,1029,755
38,Maine,2021-11-05,106473,105781,692,1362359,508,953207,952454,753,553
38,Maine,2021-11-06,107074,106473,601,1362359,441,954158,953207,951,698
38,Maine,2021-11-07,107772,107074,698,1362359,512,954301,954158,143,105
38,Maine,2021-11-08,107772,107772,0,1362359,0,954455,954301,154,113
38,Maine,2021-11-09,107772,107772,0,1362359,0,956661,954455,2206,1619
38,Maine,2021-11-10,108710,107772,938,1362359,689,957287,956661,626,459
38,Maine,2021-11-11,109592,108710,882,1362359,647,957287,957287,0,0
38,Maine,2021-11-12,110347,109592,755,1362359,554,958533,957287,1246,915
38,Maine,2021-11-13,110347,110347,0,1362359,0,960208,958533,1675,1229
38,Maine,2021-11-14,111145,110347,798,1362359,586,960377,960208,169,124
38,Maine,2021-11-15,111145,111145,0,1362359,0,960520,960377,143,105
38,Maine,2021-11-16,111144,111145,-1,1362359,-1,962283,960520,1763,1294
38,Maine,2021-11-17,112090,111144,946,1362359,694,962867,962283,584,429
38,Maine,2021-11-18,113132,112090,1042,1362359,765,964009,962867,1142,838
38,Maine,2021-11-19,114065,113132,933,1362359,685,964929,964009,920,675
38,Maine,2021-11-20,115009,114065,944,1362359,693,966106,964929,1177,864
38,Maine,2021-11-21,115863,115009,854,1362359,627,966234,966106,128,94
38,Maine,2021-11-22,115863,115863,0,1362359,0,966367,966234,133,98
38,Maine,2021-11-23,115865,115863,2,1362359,1,967742,966367,1375,1009
38,Maine,2021-11-24,116948,115865,1083,1362359,795,968553,967742,811,595
38,Maine,2021-11-25,117941,116948,993,1362359,729,968553,968553,0,0
38,Maine,2021-11-26,118489,117941,548,1362359,402,968553,968553,0,0
